number,locationid,BEATid,ZONEid,dateid,crimeid_x,count_crime_type
162790406,6749,51,3,213,2,1
162790445,6286,8,6,213,5,1
162790471,3986,40,4,213,5,1
162790522,6750,5,4,213,2,1
162790616,6751,63,5,213,3,1
162790649,2358,36,2,213,1,1
162790709,6611,29,6,213,2,1
162790762,6752,50,3,213,2,1
162790817,6753,7,5,213,1,1
162790915,1440,33,2,213,3,1
162790969,6754,44,2,213,2,1
162791089,6755,6,3,213,1,1
162791116,3008,14,4,213,2,1
162791181,1,1,1,213,3,1
162791344,6534,9,4,213,2,1
162791548,6756,40,4,213,3,1
162791564,6757,22,5,213,7,1
162791600,6758,46,1,213,2,1
162791607,3396,8,6,213,3,1
162791622,3459,36,2,213,2,1
162791665,6707,36,2,213,3,1
162791674,4479,59,1,213,1,1
162791681,6759,10,2,213,5,1
162791795,3058,10,2,213,2,1
162791866,6760,24,3,213,7,1
162791968,6761,35,1,213,8,1
162791972,6762,52,5,213,1,1
162792011,112,26,4,213,2,1
162792060,6763,24,3,213,7,1
162792173,556,6,3,213,2,1
162792218,6764,55,2,213,2,1
162792258,6765,20,5,213,1,1
162792326,3281,33,2,213,5,1
162792434,6766,19,1,213,2,1
162792450,870,37,5,213,2,1
162792524,6337,7,5,213,5,1
162792560,6568,27,4,213,2,1
162792603,6767,1,1,213,5,1
162792746,169,36,2,213,3,1
162792767,3712,1,1,213,1,1
162792780,6768,6,3,213,2,1
162792842,6769,3,3,213,2,1
162792866,3240,7,5,213,1,1
162792900,1652,12,3,213,3,1
162792930,1658,36,2,213,3,1
162792958,1557,41,6,213,2,1
162792982,41,29,6,213,2,1
162780150,6770,32,3,214,2,1
162780253,266,29,6,214,2,1
162780379,217,42,2,214,5,1
162780386,6771,4,1,214,7,1
162780502,5645,34,2,214,2,1
162780691,6772,12,3,214,5,1
162780720,2662,51,3,214,2,1
162780748,4968,29,6,214,2,1
162780768,39,25,4,214,8,1
162780937,6773,60,6,214,3,1
162781052,6774,21,6,214,2,1
162781068,6775,9,4,214,2,1
162781108,807,5,4,214,3,1
162781143,6776,51,3,214,2,1
162781166,6777,41,6,214,2,1
162781224,5964,1,1,214,1,1
162781230,6778,44,2,214,1,1
162781270,83,45,4,214,2,1
162781363,448,60,6,214,2,1
162781396,6779,48,4,214,4,1
162781402,348,53,5,214,7,1
162781563,616,48,4,214,2,1
162781602,6780,44,2,214,3,1
162781742,6781,55,2,214,2,1
162781766,6782,3,3,214,3,1
162781800,708,25,4,214,2,1
162781802,6783,22,5,214,2,1
162781891,6784,52,5,214,2,1
162781968,1610,5,4,214,3,1
162782017,1957,3,3,214,3,1
162782048,2134,8,6,214,3,1
162782115,6785,61,3,214,3,1
162782232,6786,11,3,214,3,1
162782308,2448,5,4,214,2,1
162782532,2984,29,6,214,5,1
162782591,2272,43,4,214,3,1
162782631,6787,39,5,214,5,1
162782718,6788,44,2,214,3,1
162782945,451,55,2,214,4,1
162782951,6789,15,5,214,2,1
162782998,6790,49,2,214,3,1
162783032,5828,60,6,214,1,1
162783236,6791,6,3,214,2,1
162783244,3391,3,3,214,2,1
162783271,6316,6,3,214,2,1
162772768,2052,40,4,214,6,1
162721535,6792,39,5,214,2,1
162772777,3319,8,6,215,4,1
162772780,3106,49,2,215,5,1
162772805,6793,16,2,215,5,1
162772853,4127,32,3,215,2,1
162772946,6794,50,3,215,7,1
162772949,756,36,2,215,3,1
162762158,714,7,5,215,5,1
162770079,6795,34,2,215,3,1
162770149,278,11,3,215,2,1
162770170,6796,13,6,215,2,1
162770172,6797,10,2,215,4,1
162770223,6798,7,5,215,4,1
162770312,2381,26,4,215,2,1
162770358,5559,29,6,215,1,1
162770532,465,47,5,215,2,1
162770556,6799,44,2,215,2,1
162770597,6800,26,4,215,2,1
162770706,3480,49,2,215,3,1
162770719,6801,54,3,215,7,1
162770724,6802,5,4,215,2,1
162770763,97,42,2,215,1,1
162770799,6803,44,2,215,5,1
162770870,363,3,3,215,7,1
162770879,6804,34,2,215,2,1
162770927,6805,8,6,215,2,1
162770935,878,10,2,215,2,1
162771000,1172,37,5,215,3,1
162771014,5115,8,6,215,1,1
162771093,6806,43,4,215,8,1
162771135,4358,24,3,215,3,1
162771165,6807,34,2,215,2,1
162771183,54,29,6,215,2,1
162771300,31,25,4,215,3,1
162771346,6808,4,1,215,1,1
162771399,6809,16,2,215,2,1
162771404,369,60,6,215,1,1
162771478,6810,1,1,215,3,1
162771494,6811,63,5,215,2,1
162771538,6812,60,6,215,2,1
162771552,6259,17,1,215,2,1
162771582,6813,62,2,215,5,1
162771584,6814,34,2,215,7,1
162771607,6815,65,2,215,3,1
162771610,142,6,3,215,3,1
162771646,6816,66,1,215,2,1
162771647,6817,52,5,215,2,1
162771686,78,8,6,215,3,1
162771716,6818,15,5,215,3,1
162771751,5809,16,2,215,1,1
162771874,6630,52,5,215,3,1
162771894,1229,3,3,215,2,1
162771914,2984,29,6,215,3,1
162771962,3153,13,6,215,1,1
162772005,6819,6,3,215,2,1
162772135,6159,48,4,215,2,1
162772142,943,43,4,215,2,1
162772204,6820,1,1,215,2,1
162772385,4952,1,1,215,1,1
162772459,6294,52,5,215,2,1
162772480,102,9,4,215,2,1
162772487,6821,27,4,215,2,1
162772642,6822,30,4,215,3,1
162772663,361,51,3,215,5,1
162772687,1307,1,1,215,4,1
162772742,1760,34,2,215,5,1
162760200,6823,52,5,216,5,1
162760230,931,37,5,216,2,1
162760553,4028,2,2,216,8,1
162760643,1424,48,4,216,2,1
162760644,6824,47,5,216,2,1
162760735,6825,34,2,216,2,1
162760815,1135,62,2,216,2,1
162760911,1309,63,5,216,2,1
162760967,1610,5,4,216,3,1
162761009,6826,35,1,216,2,1
162761078,6827,54,3,216,2,1
162761137,46,3,3,216,2,1
162761202,2859,64,3,216,3,1
162761220,3182,13,6,216,2,1
162761240,6636,61,3,216,11,1
162761252,6828,27,4,216,1,1
162761284,925,60,6,216,4,1
162761294,6829,46,1,216,2,1
162761323,6830,48,4,216,2,1
162761328,4920,26,4,216,2,1
162761335,62,39,5,216,2,1
162761377,6831,27,4,216,3,1
162761399,6832,13,6,216,2,1
162761413,578,8,6,216,2,1
162761482,724,3,3,216,2,1
162761494,6833,2,2,216,2,1
162761649,6352,27,4,216,2,1
162761710,1855,25,4,216,2,1
162761720,1528,63,5,216,3,1
162761887,164,14,4,216,2,1
162761910,581,13,6,216,2,1
162761956,6834,14,4,216,2,1
162761977,6835,1,1,216,2,1
162762001,1386,5,4,216,2,1
162762008,5300,10,2,216,2,1
162762042,6836,10,2,216,2,1
162762046,6837,35,1,216,2,1
162762061,1421,3,3,216,1,1
162762118,6838,17,1,216,4,1
162762126,6839,44,2,216,3,1
162762194,6840,63,5,216,5,1
162762212,112,26,4,216,2,1
162762256,6841,2,2,216,5,1
162762257,3272,21,6,216,2,1
162762261,6842,38,5,216,4,1
162762280,1958,6,3,216,2,1
162762321,6843,16,2,216,2,1
162762334,6786,11,3,216,2,1
162762357,6844,24,3,216,1,1
162762379,6845,27,4,216,4,1
162762399,5158,6,3,216,2,1
162762402,6846,3,3,216,3,1
162762403,6847,51,3,216,2,1
162762469,420,30,4,216,5,1
162751424,6084,1,1,217,8,1
162751546,6848,20,5,217,2,1
162751593,672,26,4,217,2,1
162751598,6849,29,6,217,2,1
162751667,6785,61,3,217,2,1
162751676,1053,59,1,217,2,1
162751685,6850,3,3,217,1,1
162751740,5385,36,2,217,7,1
162751742,6851,32,3,217,2,1
162751748,6852,10,2,217,3,1
162750014,183,48,4,217,2,1
162750034,6853,66,1,217,1,1
162750105,6854,6,3,217,2,1
162750225,4763,45,4,217,2,1
162750265,6855,5,4,217,2,1
162750312,2126,6,3,217,2,1
162750318,6856,27,4,217,4,1
162750346,5559,29,6,217,2,1
162750495,89,43,4,217,3,1
162750788,1421,3,3,217,2,1
162750871,2531,2,2,217,3,1
162751013,6857,1,1,217,2,1
162751202,6858,34,2,217,2,1
162751233,3308,12,3,217,7,1
162751242,3300,27,4,217,3,1
162751282,89,43,4,217,7,1
162751766,6859,47,5,217,4,1
162751772,1172,37,5,217,3,1
162752017,6860,39,5,217,4,1
162752304,852,5,4,217,3,1
162752377,6861,61,3,217,3,1
162752397,1210,43,4,217,2,1
162752463,4817,5,4,217,2,1
162752530,6862,6,3,217,2,1
162752598,1860,26,4,217,2,1
162752613,578,8,6,217,2,1
162752689,197,24,3,217,2,1
162752690,2943,66,1,217,1,1
162752743,756,36,2,217,2,1
162752749,6863,34,2,217,2,1
162752810,6864,51,3,217,4,1
93032398,1386,5,4,218,2,1
93040106,6865,35,1,218,3,1
93040166,6866,39,5,218,1,1
93040307,4125,26,4,218,2,1
93040310,5398,9,4,218,2,1
93040343,6867,26,4,218,5,1
93040346,62,39,5,218,2,1
93040508,1673,63,5,218,5,1
93040530,6868,33,2,218,4,1
93040593,3397,26,4,218,2,1
93040643,282,9,4,218,2,1
93040653,6869,3,3,218,2,1
93040655,6870,27,4,218,2,1
93040659,737,39,5,218,2,1
93040813,6871,2,2,218,7,1
93040835,828,39,5,218,7,1
93040838,6872,18,3,218,7,1
93040860,6873,34,2,218,3,1
93040981,6874,37,5,218,7,1
93040983,6875,39,5,218,2,1
93040998,684,3,3,218,2,1
93041002,6876,27,4,218,2,1
93041011,6877,63,5,218,1,1
93041016,1137,1,1,218,2,1
93041029,731,26,4,218,2,1
93041032,6878,54,3,218,2,1
93041134,6879,48,4,218,3,1
93041141,6880,12,3,218,3,1
93041183,6881,64,3,218,3,1
93041314,142,6,3,218,3,1
93041358,6882,51,3,218,2,1
93041453,6883,1,1,218,7,1
93041496,6884,27,4,218,2,1
93041524,6885,56,4,218,2,1
93041567,795,27,4,218,2,1
93041580,6886,42,2,218,1,1
93041715,232,37,5,218,3,1
93041732,6076,37,5,218,7,1
93041736,733,6,3,218,2,1
93041769,89,43,4,218,8,1
93041792,6887,27,4,218,2,1
93041877,2054,27,4,218,3,1
93041887,925,60,6,218,2,1
93041905,6888,48,4,218,2,1
93041982,441,10,2,218,7,1
93041987,6889,20,5,218,1,1
93042015,441,10,2,218,7,1
93042027,6890,52,5,218,7,1
93042038,4759,13,6,218,1,1
93042092,255,38,5,218,7,1
93032185,2900,3,3,219,2,1
93032267,6891,9,4,219,1,1
93032390,6892,62,2,219,5,1
93032391,344,26,4,219,2,1
93032392,6893,45,4,219,2,1
93031139,6894,54,3,219,5,1
93031161,1387,30,4,219,2,1
93031178,4788,9,4,219,2,1
93031187,5083,33,2,219,8,1
93031241,4750,30,4,219,2,1
93031245,6895,65,2,219,8,1
93031275,6896,63,5,219,5,1
93031278,237,59,1,219,7,1
93031349,5057,43,4,219,3,1
93031507,237,59,1,219,7,1
93031521,3821,40,4,219,2,1
93031567,231,29,6,219,7,1
93031584,108,49,2,219,7,1
93031610,6897,39,5,219,3,1
93031648,6898,27,4,219,3,1
93031838,41,29,6,219,3,1
93031874,6899,3,3,219,7,1
93032068,4027,39,5,219,1,1
93032102,1105,15,5,219,7,1
93032141,6900,27,4,219,3,1
93030028,3065,63,5,219,4,1
93030141,118,27,4,219,2,1
93030272,6901,27,4,219,2,1
93030277,5103,43,4,219,4,1
93030330,6902,7,5,219,2,1
93030392,1493,53,5,219,2,1
93030449,6903,3,3,219,5,1
93030474,6904,8,6,219,2,1
93030667,60,30,4,219,2,1
93030701,6905,39,5,219,10,1
93030717,6906,12,3,219,4,1
93030756,6907,3,3,219,7,1
93030791,6908,22,5,219,7,1
93030794,4345,16,2,219,3,1
93030796,6909,2,2,219,7,1
93030797,6910,12,3,219,4,1
93030800,6911,51,3,219,8,1
93030804,995,12,3,219,2,1
93030810,6912,52,5,219,7,1
93030811,6913,53,5,219,7,1
93030883,899,8,6,219,2,1
93030903,6914,64,3,219,1,1
93030955,771,30,4,219,1,1
93030967,6915,41,6,219,8,1
93030983,1096,19,1,219,2,1
93031001,53,35,1,219,3,1
93031029,5445,25,4,219,3,1
93031080,6916,54,3,219,5,1
93031102,232,37,5,219,3,1
93022278,681,26,4,219,2,1
92961244,6917,8,6,219,2,1
93020113,2791,61,3,220,2,1
93020221,6918,27,4,220,2,1
93020243,6919,4,1,220,7,1
93020274,2681,8,6,220,3,1
93020285,2487,64,3,220,1,1
93020392,6920,26,4,220,2,1
93020397,925,60,6,220,2,1
93020475,5720,48,4,220,2,1
93020546,4958,39,5,220,5,1
93020583,3790,27,4,220,1,1
93020600,6921,19,1,220,2,1
93020630,6922,23,5,220,3,1
93020639,6923,6,3,220,2,1
93020646,6924,32,3,220,2,1
93020717,6925,32,3,220,2,1
93020720,237,59,1,220,7,1
93020722,139,25,4,220,3,1
93020739,3210,37,5,220,5,1
93020749,1358,40,4,220,2,1
93020803,451,55,2,220,3,1
93020804,368,3,3,220,2,1
93020852,4194,8,6,220,1,1
93020882,6926,32,3,220,2,1
93020883,6927,3,3,220,2,1
93020904,53,35,1,220,3,1
93020925,6928,63,5,220,7,1
93020979,6929,61,3,220,1,1
93020981,1,1,1,220,2,1
93021043,6930,13,6,220,2,1
93021061,6931,69,6,220,8,1
93021094,5384,25,4,220,3,1
93022294,6932,32,3,220,2,1
93022350,451,55,2,220,11,1
93021138,6027,43,4,220,2,1
93021206,6933,9,4,220,1,1
93021217,6934,43,4,220,3,1
93021243,6935,49,2,220,7,1
93021266,6936,27,4,220,2,1
93021386,2838,43,4,220,2,1
93021389,6937,10,2,220,2,1
93021401,6938,38,5,220,3,1
93021410,6939,63,5,220,2,1
93021440,448,60,6,220,1,1
93021598,6940,48,4,220,5,1
93021618,6941,15,5,220,3,1
93021826,6942,41,6,220,2,1
93021866,6943,37,5,220,3,1
93021897,621,33,2,220,7,1
93021946,41,29,6,220,3,1
93022005,535,6,3,220,3,1
93022032,535,6,3,220,3,1
93022154,1359,30,4,220,2,1
93022172,230,22,5,220,7,1
93022192,2308,6,3,220,3,1
93022216,5725,26,4,220,3,1
93010013,6944,45,4,221,2,1
93010061,97,42,2,221,1,1
93010075,996,25,4,221,3,1
93010175,1708,59,1,221,7,1
93010399,3947,4,1,221,8,1
93010458,6945,37,5,221,3,1
93010644,6946,26,4,221,2,1
93010672,996,25,4,221,3,1
93010724,6947,27,4,221,8,1
93010792,3451,11,3,221,4,1
93010842,231,29,6,221,7,1
93010859,1704,25,4,221,4,1
93010875,756,36,2,221,3,1
93010902,6948,20,5,221,2,1
93010921,6949,16,2,221,7,1
93010928,142,6,3,221,3,1
93010945,1386,5,4,221,2,1
93010952,2016,2,2,221,7,1
93010959,6950,38,5,221,7,1
93011006,2600,54,3,221,2,1
93011049,6951,9,4,221,2,1
93011064,6952,42,2,221,7,1
93011084,6953,3,3,221,5,1
93011088,5431,59,1,221,1,1
93011091,1299,49,2,221,3,1
93011146,6954,32,3,221,1,1
93011180,6955,48,4,221,1,1
93011186,6956,13,6,221,3,1
93011208,6957,30,4,221,1,1
93011224,6958,14,4,221,3,1
93011244,6959,63,5,221,2,1
93011255,6960,53,5,221,8,1
93011274,6961,42,2,221,1,1
93011288,6962,37,5,221,3,1
93011310,3201,48,4,221,3,1
93011331,81,40,4,221,3,1
93011345,339,4,1,221,7,1
93011366,2249,27,4,221,2,1
93011465,6963,33,2,221,3,1
93001059,5464,41,6,221,3,1
93011540,931,37,5,221,7,1
93011559,6964,16,2,221,3,1
93011615,6965,10,2,221,3,1
93011691,6966,32,3,221,3,1
93011704,727,34,2,221,7,1
93011769,6967,25,4,221,2,1
93011832,1205,12,3,221,2,1
93011877,5463,39,5,221,2,1
93011895,6968,17,1,221,3,1
93011951,232,37,5,221,3,1
93011966,6969,24,3,221,4,1
93011995,3001,34,2,221,1,1
93012034,6970,59,1,221,5,1
93012039,2498,6,3,221,2,1
93012047,6971,7,5,221,2,1
93012067,6972,52,5,221,3,1
93012087,6973,22,5,221,7,1
93012097,6974,57,1,221,2,1
93012144,6975,11,3,221,7,1
93012145,47,33,2,221,7,1
93012151,234,62,2,221,5,1
93012172,6976,32,3,221,2,1
93012180,6977,7,5,221,8,1
92952088,6978,9,4,221,2,1
93000471,621,33,2,222,1,1
93000494,722,37,5,222,2,1
93000563,6979,12,3,222,3,1
93000659,6980,30,4,222,1,1
93000721,6981,33,2,222,7,1
93000729,6982,8,6,222,3,1
93000809,1958,6,3,222,2,1
93000884,6256,51,3,222,2,1
93000888,6983,36,2,222,7,1
93000904,6330,43,4,222,3,1
92991798,147,12,3,222,1,1
92991827,6984,39,5,222,7,1
93000005,6985,63,5,222,5,1
93000046,6986,44,2,222,2,1
93000085,5388,1,1,222,3,1
93000122,6987,30,4,222,2,1
93000124,2245,48,4,222,2,1
93000175,6988,6,3,222,2,1
93000192,53,35,1,222,3,1
93000205,6989,3,3,222,8,1
93000279,6990,19,1,222,2,1
93000281,2558,48,4,222,7,1
93000299,6499,6,3,222,8,1
93000447,6991,36,2,222,7,1
93001066,6992,12,3,222,2,1
93001067,6919,4,1,222,7,1
93001092,6993,42,2,222,7,1
93001135,6994,3,3,222,2,1
93001136,5487,25,4,222,2,1
93001233,985,54,3,222,2,1
93001251,6995,49,2,222,7,1
93001254,6996,12,3,222,3,1
93001278,1493,53,5,222,7,1
93001302,6997,63,5,222,7,1
93001364,3157,61,3,222,3,1
93001371,60,30,4,222,3,1
93001377,276,27,4,222,2,1
93001405,6998,40,4,222,2,1
93001431,452,53,5,222,5,1
93001612,230,22,5,222,7,1
93001629,6999,6,3,222,2,1
93001663,1421,3,3,222,2,1
93001672,7000,44,2,222,1,1
93001674,41,29,6,222,3,1
93001698,3759,26,4,222,2,1
93001715,7001,32,3,222,2,1
93001722,7002,15,5,222,7,1
93001725,1654,9,4,222,3,1
93001736,7003,27,4,222,2,1
93001738,7004,35,1,222,8,1
93001741,4339,35,1,222,11,1
93001802,1149,27,4,222,2,1
93001871,1105,15,5,222,7,1
93000945,7005,36,2,222,1,1
93000971,7006,28,5,222,1,1
93001047,2775,32,3,222,1,1
93001051,713,6,3,222,1,1
92991163,7008,15,5,223,2,1
92991230,41,29,6,223,3,1
92991423,7009,19,1,223,4,1
92991476,41,29,6,223,3,1
92991481,733,6,3,223,2,1
92991577,6933,9,4,223,2,1
92991593,374,19,1,223,7,1
92991611,41,29,6,223,3,1
92991654,4993,9,4,223,2,1
92991693,230,22,5,223,7,1
92991779,1334,3,3,223,2,1
92991785,7010,24,3,223,1,1
92991793,1424,48,4,223,2,1
92991794,7011,26,4,223,2,1
92991828,7012,45,4,223,7,1
92991836,7013,51,3,223,3,1
92991837,7014,1,1,223,5,1
92991871,7015,57,1,223,2,1
92991911,5601,45,4,223,7,1
92991924,1105,15,5,223,2,1
92991801,2686,39,5,223,3,1
92991803,441,10,2,223,7,1
92990090,237,59,1,223,1,1
92990122,3875,24,3,223,3,1
92990133,7016,30,4,223,2,1
92990140,110,47,5,223,5,1
92990147,353,39,5,223,2,1
92990174,515,55,2,223,2,1
92990177,5058,40,4,223,8,1
92990190,1567,9,4,223,2,1
92990197,1111,3,3,223,2,1
92990255,2139,58,2,223,5,1
92990262,7017,8,6,223,3,1
92990326,7018,3,3,223,8,1
92990426,7019,7,5,223,2,1
92990439,1164,14,4,223,1,1
92990490,6344,36,2,223,1,1
92990509,7020,38,5,223,1,1
92990530,7021,63,5,223,2,1
92990568,3835,14,4,223,8,1
92990581,7022,26,4,223,2,1
92990589,7023,33,2,223,3,1
92990620,7024,5,4,223,3,1
92990621,5093,25,4,223,3,1
92990649,6878,54,3,223,2,1
92990679,47,33,2,223,2,1
92990682,7025,15,5,223,2,1
92990787,166,25,4,223,2,1
92990805,578,8,6,223,7,1
92990859,5270,9,4,223,3,1
92990876,1358,40,4,223,2,1
92990880,771,30,4,223,3,1
92990883,7026,24,3,223,3,1
92990886,667,40,4,223,3,1
92990918,7027,10,2,223,3,1
92990956,7028,42,2,223,1,1
92991005,1597,10,2,223,3,1
92991012,7029,7,5,223,1,1
92991017,7030,54,3,223,3,1
92991026,7031,37,5,223,2,1
92991028,7032,4,1,223,3,1
92991051,4743,63,5,223,4,1
92991059,87,46,1,223,7,1
92991124,7033,54,3,223,7,1
92970694,139,25,4,224,3,1
92980001,7034,47,5,224,1,1
92980094,7035,54,3,224,2,1
92980100,7036,32,3,224,2,1
92980140,7037,2,2,224,3,1
92980157,7038,32,3,224,7,1
92980185,7039,10,2,224,11,1
92980186,7040,2,2,224,4,1
92980260,7041,54,3,224,7,1
92980273,2287,9,4,224,1,1
92980317,7042,9,4,224,2,1
92980335,7043,7,5,224,2,1
92980343,7044,45,4,224,2,1
92980419,7045,9,4,224,2,1
92980427,47,33,2,224,7,1
92980430,7046,22,5,224,4,1
92980445,5388,1,1,224,3,1
92980462,147,12,3,224,3,1
92980476,452,53,5,224,1,1
92980480,7047,42,2,224,5,1
92980514,7048,10,2,224,1,1
92980518,7049,53,5,224,8,1
92980547,7050,43,4,224,3,1
92980624,7051,8,6,224,2,1
92980672,321,49,2,224,1,1
92980675,333,15,5,224,1,1
92980684,850,51,3,224,1,1
92980713,7052,27,4,224,2,1
92980767,365,47,5,224,2,1
92980773,1449,25,4,224,2,1
92980783,7053,35,1,224,1,1
92980807,1319,14,4,224,1,1
92980812,7054,61,3,224,2,1
92980828,1267,5,4,224,2,1
92980832,7055,10,2,224,7,1
92980921,4611,26,4,224,2,1
92960968,7056,39,5,224,7,1
92980954,1887,26,4,224,2,1
92980973,7057,16,2,224,7,1
92980995,7058,27,4,224,2,1
92981040,7059,11,3,224,7,1
92981052,7060,7,5,224,7,1
92981078,621,33,2,224,7,1
92981102,451,55,2,224,3,1
92981140,7061,53,5,224,7,1
92981150,7062,32,3,224,3,1
92981169,7063,48,4,224,7,1
92981281,5004,29,6,224,3,1
92981346,7064,27,4,224,2,1
92981365,7065,32,3,224,2,1
92981375,6245,12,3,224,4,1
92981383,6985,63,5,224,1,1
92981441,7066,23,5,224,7,1
92981446,7067,35,1,224,1,1
92981488,7068,57,1,224,2,1
92981514,3403,14,4,224,4,1
92981529,838,27,4,224,2,1
92981575,7069,13,6,224,2,1
92981621,7070,9,4,224,2,1
92971930,1812,40,4,225,5,1
92972008,2601,28,5,225,7,1
92972042,7071,42,2,225,1,1
92972169,6279,48,4,225,2,1
92972189,1628,8,6,225,2,1
92972211,333,15,5,225,1,1
92962362,102,9,4,225,2,1
92962372,441,10,2,225,4,1
92970020,3493,10,2,225,7,1
92970114,344,26,4,225,2,1
92970137,7072,36,2,225,1,1
92970146,7073,61,3,225,7,1
92970190,3910,32,3,225,4,1
92970197,203,9,4,225,2,1
92970201,381,25,4,225,2,1
92970311,7074,42,2,225,4,1
92970372,3086,29,6,225,3,1
92970425,62,39,5,225,4,1
92970457,7075,1,1,225,7,1
92970462,7076,55,2,225,3,1
92970465,1674,35,1,225,5,1
92970488,7077,36,2,225,4,1
92970504,7078,42,2,225,1,1
92970534,97,42,2,225,1,1
92970608,7079,6,3,225,2,1
92970653,771,30,4,225,3,1
92970658,7080,10,2,225,8,1
92970663,7081,13,6,225,2,1
92970719,7082,56,4,225,2,1
92970741,7083,32,3,225,2,1
92970753,123,21,6,225,1,1
92970782,452,53,5,225,5,1
92970801,6577,55,2,225,1,1
92970812,139,25,4,225,3,1
92970820,46,3,3,225,2,1
92970845,7084,42,2,225,4,1
92970856,7085,46,1,225,2,1
92970880,7086,48,4,225,2,1
92970887,7087,39,5,225,5,1
92970930,923,27,4,225,2,1
92970937,3743,58,2,225,5,1
92970939,2560,16,2,225,7,1
92970980,535,6,3,225,2,1
92970988,6499,6,3,225,11,1
92971112,7088,6,3,225,4,1
92971181,7089,19,1,225,7,1
92971187,717,48,4,225,3,1
92971313,7090,36,2,225,3,1
92971376,6643,42,2,225,2,1
92971386,319,14,4,225,4,1
92971436,7091,54,3,225,2,1
92971447,535,6,3,225,3,1
92971460,7092,47,5,225,2,1
92971483,1061,17,1,225,3,1
92971517,4757,6,3,225,2,1
92971559,7093,16,2,225,7,1
92971562,7094,54,3,225,2,1
92971597,3827,47,5,225,2,1
92971623,7095,27,4,225,2,1
92971628,41,29,6,225,3,1
92971647,1,1,1,225,3,1
92971766,7096,15,5,225,2,1
92971777,7097,15,5,225,1,1
92960994,3741,33,2,226,7,1
92961025,7098,1,1,226,3,1
92961096,7099,24,3,226,7,1
92961110,478,43,4,226,3,1
92961125,6002,2,2,226,8,1
92961166,5251,48,4,226,6,1
92961243,54,29,6,226,3,1
92961273,7100,18,3,226,2,1
92961323,7101,49,2,226,4,1
92961340,7102,8,6,226,3,1
92961352,761,40,4,226,3,1
92961363,431,28,5,226,7,1
92961374,7103,25,4,226,3,1
92961394,1812,40,4,226,3,1
92961444,7104,63,5,226,3,1
92961520,41,29,6,226,3,1
92961565,7105,50,3,226,7,1
92961636,652,27,4,226,2,1
92961714,7106,42,2,226,7,1
92961852,2033,6,3,226,11,1
92961937,7107,45,4,226,11,1
92962065,193,54,3,226,2,1
92962075,1105,15,5,226,7,1
92962091,3204,58,2,226,5,1
92962168,7108,64,3,226,4,1
92962174,7109,6,3,226,4,1
92962189,494,44,2,226,3,1
92962309,7110,35,1,226,2,1
92962321,7111,30,4,226,5,1
92962323,7112,6,3,226,11,1
92962356,40,1,1,226,3,1
92960114,7011,26,4,226,2,1
92960130,1090,5,4,226,3,1
92960198,381,25,4,226,2,1
92960278,795,27,4,226,2,1
92960310,340,27,4,226,2,1
92960449,390,47,5,226,1,1
92960553,7113,4,1,226,1,1
92960566,7114,32,3,226,2,1
92960641,4681,17,1,226,2,1
92960648,7115,39,5,226,2,1
92960670,153,47,5,226,5,1
92960760,7116,12,3,226,8,1
92960778,7117,63,5,226,1,1
